date,datetime,cash_type,card,money,coffee_name,machine
03/10/2024,03/10/2024 21:29,card,ANON-0000-0000-0711,35.76,Cappuccino,machine-1
03/10/2024,03/10/2024 21:31,card,ANON-0000-0000-0712,35.76,Hot Chocolate,machine-1
04/10/2024,04/10/2024 08:44,card,ANON-0000-0000-0440,25.96,Americano,machine-1
04/10/2024,04/10/2024 08:45,card,ANON-0000-0000-0440,25.96,Americano,machine-1
04/10/2024,04/10/2024 09:30,card,ANON-0000-0000-0004,30.86,Americano with Milk,machine-1
04/10/2024,04/10/2024 09:31,card,ANON-0000-0000-0003,25.96,Americano,machine-1
04/10/2024,04/10/2024 09:53,card,ANON-0000-0000-0650,25.96,Cortado,machine-1
04/10/2024,04/10/2024 09:55,card,ANON-0000-0000-0650,25.96,Cortado,machine-1
04/10/2024,04/10/2024 17:35,card,ANON-0000-0000-0713,35.76,Latte,machine-1
04/10/2024,04/10/2024 17:42,card,ANON-0000-0000-0714,35.76,Hot Chocolate,machine-1
04/10/2024,04/10/2024 17:44,card,ANON-0000-0000-0714,35.76,Cocoa,machine-1
05/10/2024,05/10/2024 09:00,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
05/10/2024,05/10/2024 09:01,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
05/10/2024,05/10/2024 09:35,card,ANON-0000-0000-0715,35.76,Cocoa,machine-1
05/10/2024,05/10/2024 13:12,card,ANON-0000-0000-0206,35.76,Cappuccino,machine-1
05/10/2024,05/10/2024 20:08,card,ANON-0000-0000-0012,25.96,Americano,machine-1
05/10/2024,05/10/2024 20:09,card,ANON-0000-0000-0012,25.96,Americano,machine-1
06/10/2024,06/10/2024 08:22,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
06/10/2024,06/10/2024 10:05,card,ANON-0000-0000-0195,35.76,Cappuccino,machine-1
06/10/2024,06/10/2024 10:06,card,ANON-0000-0000-0195,25.96,Cortado,machine-1
06/10/2024,06/10/2024 11:55,card,ANON-0000-0000-0716,35.76,Latte,machine-1
06/10/2024,06/10/2024 12:09,card,ANON-0000-0000-0665,35.76,Latte,machine-1
06/10/2024,06/10/2024 12:10,card,ANON-0000-0000-0665,35.76,Cappuccino,machine-1
06/10/2024,06/10/2024 12:11,card,ANON-0000-0000-0665,30.86,Americano with Milk,machine-1
06/10/2024,06/10/2024 13:46,card,ANON-0000-0000-0717,25.96,Americano,machine-1
06/10/2024,06/10/2024 13:47,card,ANON-0000-0000-0717,35.76,Cappuccino,machine-1
06/10/2024,06/10/2024 13:50,card,ANON-0000-0000-0718,30.86,Americano with Milk,machine-1
06/10/2024,06/10/2024 13:51,card,ANON-0000-0000-0718,35.76,Latte,machine-1
06/10/2024,06/10/2024 13:51,card,ANON-0000-0000-0718,35.76,Cappuccino,machine-1
06/10/2024,06/10/2024 16:31,card,ANON-0000-0000-0719,35.76,Cappuccino,machine-1
06/10/2024,06/10/2024 16:35,card,ANON-0000-0000-0720,21.06,Espresso,machine-1
06/10/2024,06/10/2024 18:17,card,ANON-0000-0000-0721,30.86,Americano with Milk,machine-1
06/10/2024,06/10/2024 18:35,card,ANON-0000-0000-0722,35.76,Hot Chocolate,machine-1
06/10/2024,06/10/2024 21:09,card,ANON-0000-0000-0723,35.76,Hot Chocolate,machine-1
06/10/2024,06/10/2024 21:10,card,ANON-0000-0000-0723,35.76,Hot Chocolate,machine-1
06/10/2024,06/10/2024 21:10,card,ANON-0000-0000-0636,35.76,Hot Chocolate,machine-1
06/10/2024,06/10/2024 21:16,card,ANON-0000-0000-0637,35.76,Latte,machine-1
07/10/2024,07/10/2024 08:33,card,ANON-0000-0000-0724,35.76,Latte,machine-1
07/10/2024,07/10/2024 08:49,card,ANON-0000-0000-0385,35.76,Latte,machine-1
07/10/2024,07/10/2024 08:50,card,ANON-0000-0000-0385,30.86,Americano with Milk,machine-1
07/10/2024,07/10/2024 09:05,card,ANON-0000-0000-0725,35.76,Cocoa,machine-1
07/10/2024,07/10/2024 09:09,card,ANON-0000-0000-0726,35.76,Latte,machine-1
07/10/2024,07/10/2024 12:17,card,ANON-0000-0000-0727,30.86,Americano with Milk,machine-1
07/10/2024,07/10/2024 14:31,card,ANON-0000-0000-0728,25.96,Americano,machine-1
07/10/2024,07/10/2024 14:32,card,ANON-0000-0000-0728,25.96,Americano,machine-1
07/10/2024,07/10/2024 17:48,card,ANON-0000-0000-0494,35.76,Latte,machine-1
07/10/2024,07/10/2024 21:14,card,ANON-0000-0000-0636,35.76,Hot Chocolate,machine-1
07/10/2024,07/10/2024 21:15,card,ANON-0000-0000-0636,35.76,Hot Chocolate,machine-1
07/10/2024,07/10/2024 21:40,card,ANON-0000-0000-0598,35.76,Latte,machine-1
08/10/2024,08/10/2024 08:11,card,ANON-0000-0000-0703,35.76,Latte,machine-1
08/10/2024,08/10/2024 09:05,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
08/10/2024,08/10/2024 10:22,card,ANON-0000-0000-0700,25.96,Americano,machine-1
08/10/2024,08/10/2024 10:27,card,ANON-0000-0000-0683,35.76,Latte,machine-1
08/10/2024,08/10/2024 11:30,card,ANON-0000-0000-0726,35.76,Latte,machine-1
08/10/2024,08/10/2024 12:48,card,ANON-0000-0000-0225,25.96,Americano,machine-1
08/10/2024,08/10/2024 12:49,card,ANON-0000-0000-0225,25.96,Americano,machine-1
08/10/2024,08/10/2024 13:04,card,ANON-0000-0000-0729,35.76,Latte,machine-1
08/10/2024,08/10/2024 13:04,card,ANON-0000-0000-0729,35.76,Latte,machine-1
08/10/2024,08/10/2024 14:42,card,ANON-0000-0000-0507,35.76,Latte,machine-1
08/10/2024,08/10/2024 15:13,card,ANON-0000-0000-0475,35.76,Latte,machine-1
08/10/2024,08/10/2024 15:19,card,ANON-0000-0000-0050,25.96,Americano,machine-1
08/10/2024,08/10/2024 15:50,card,ANON-0000-0000-0730,30.86,Americano with Milk,machine-1
08/10/2024,08/10/2024 20:40,card,ANON-0000-0000-0731,35.76,Hot Chocolate,machine-1
08/10/2024,08/10/2024 20:41,card,ANON-0000-0000-0731,35.76,Cappuccino,machine-1
08/10/2024,08/10/2024 20:51,card,ANON-0000-0000-0732,35.76,Latte,machine-1
08/10/2024,08/10/2024 21:24,card,ANON-0000-0000-0040,30.86,Americano with Milk,machine-1
08/10/2024,08/10/2024 21:25,card,ANON-0000-0000-0040,30.86,Americano with Milk,machine-1
09/10/2024,09/10/2024 07:54,card,ANON-0000-0000-0570,35.76,Latte,machine-1
09/10/2024,09/10/2024 08:25,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
09/10/2024,09/10/2024 09:43,card,ANON-0000-0000-0424,30.86,Americano with Milk,machine-1
09/10/2024,09/10/2024 09:59,card,ANON-0000-0000-0494,35.76,Latte,machine-1
09/10/2024,09/10/2024 10:37,card,ANON-0000-0000-0733,21.06,Espresso,machine-1
09/10/2024,09/10/2024 11:18,card,ANON-0000-0000-0734,25.96,Americano,machine-1
09/10/2024,09/10/2024 13:03,card,ANON-0000-0000-0726,35.76,Latte,machine-1
09/10/2024,09/10/2024 13:52,card,ANON-0000-0000-0735,30.86,Americano with Milk,machine-1
09/10/2024,09/10/2024 17:26,card,ANON-0000-0000-0658,35.76,Cappuccino,machine-1
09/10/2024,09/10/2024 17:27,card,ANON-0000-0000-0658,25.96,Americano,machine-1
09/10/2024,09/10/2024 17:50,card,ANON-0000-0000-0736,21.06,Espresso,machine-1
09/10/2024,09/10/2024 20:49,card,ANON-0000-0000-0737,35.76,Cappuccino,machine-1
10/10/2024,10/10/2024 08:48,card,ANON-0000-0000-0003,25.96,Americano,machine-1
10/10/2024,10/10/2024 09:23,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
10/10/2024,10/10/2024 09:51,card,ANON-0000-0000-0738,35.76,Hot Chocolate,machine-1
10/10/2024,10/10/2024 10:05,card,ANON-0000-0000-0375,35.76,Latte,machine-1
10/10/2024,10/10/2024 10:42,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
10/10/2024,10/10/2024 10:43,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
10/10/2024,10/10/2024 10:55,card,ANON-0000-0000-0739,35.76,Latte,machine-1
10/10/2024,10/10/2024 11:04,card,ANON-0000-0000-0740,35.76,Latte,machine-1
10/10/2024,10/10/2024 15:05,card,ANON-0000-0000-0510,35.76,Cappuccino,machine-1
10/10/2024,10/10/2024 17:40,card,ANON-0000-0000-0741,35.76,Latte,machine-1
10/10/2024,10/10/2024 18:18,card,ANON-0000-0000-0742,25.96,Americano,machine-1
10/10/2024,10/10/2024 18:56,card,ANON-0000-0000-0713,30.86,Americano with Milk,machine-1
10/10/2024,10/10/2024 18:57,card,ANON-0000-0000-0713,35.76,Latte,machine-1
10/10/2024,10/10/2024 22:33,card,ANON-0000-0000-0637,35.76,Hot Chocolate,machine-1
10/10/2024,10/10/2024 22:34,card,ANON-0000-0000-0637,35.76,Hot Chocolate,machine-1
11/10/2024,11/10/2024 07:54,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
11/10/2024,11/10/2024 08:00,card,ANON-0000-0000-0703,35.76,Latte,machine-1
11/10/2024,11/10/2024 08:12,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
11/10/2024,11/10/2024 08:28,card,ANON-0000-0000-0570,35.76,Latte,machine-1
11/10/2024,11/10/2024 08:29,card,ANON-0000-0000-0570,35.76,Cocoa,machine-1
11/10/2024,11/10/2024 08:55,card,ANON-0000-0000-0725,35.76,Cocoa,machine-1
11/10/2024,11/10/2024 08:56,card,ANON-0000-0000-0726,30.86,Americano with Milk,machine-1
11/10/2024,11/10/2024 08:58,card,ANON-0000-0000-0743,35.76,Hot Chocolate,machine-1
11/10/2024,11/10/2024 09:31,card,ANON-0000-0000-0744,30.86,Americano with Milk,machine-1
11/10/2024,11/10/2024 09:38,card,ANON-0000-0000-0402,25.96,Cortado,machine-1
11/10/2024,11/10/2024 10:00,card,ANON-0000-0000-0375,25.96,Americano,machine-1
11/10/2024,11/10/2024 10:01,card,ANON-0000-0000-0375,25.96,Americano,machine-1
11/10/2024,11/10/2024 10:30,card,ANON-0000-0000-0242,30.86,Americano with Milk,machine-1
11/10/2024,11/10/2024 13:05,card,ANON-0000-0000-0740,35.76,Latte,machine-1
11/10/2024,11/10/2024 13:29,card,ANON-0000-0000-0012,25.96,Americano,machine-1
11/10/2024,11/10/2024 13:30,card,ANON-0000-0000-0012,25.96,Americano,machine-1
11/10/2024,11/10/2024 14:33,card,ANON-0000-0000-0745,35.76,Cocoa,machine-1
11/10/2024,11/10/2024 14:35,card,ANON-0000-0000-0745,25.96,Americano,machine-1
11/10/2024,11/10/2024 14:50,card,ANON-0000-0000-0714,35.76,Cappuccino,machine-1
11/10/2024,11/10/2024 17:12,card,ANON-0000-0000-0746,35.76,Latte,machine-1
11/10/2024,11/10/2024 17:13,card,ANON-0000-0000-0746,35.76,Hot Chocolate,machine-1
11/10/2024,11/10/2024 17:26,card,ANON-0000-0000-0747,35.76,Hot Chocolate,machine-1
11/10/2024,11/10/2024 21:48,card,ANON-0000-0000-0690,35.76,Latte,machine-1
11/10/2024,11/10/2024 21:53,card,ANON-0000-0000-0748,30.86,Americano with Milk,machine-1
11/10/2024,11/10/2024 22:36,card,ANON-0000-0000-0749,35.76,Hot Chocolate,machine-1
11/10/2024,11/10/2024 22:37,card,ANON-0000-0000-0749,35.76,Hot Chocolate,machine-1
12/10/2024,12/10/2024 08:28,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
12/10/2024,12/10/2024 10:31,card,ANON-0000-0000-0650,25.96,Cortado,machine-1
12/10/2024,12/10/2024 10:32,card,ANON-0000-0000-0650,25.96,Cortado,machine-1
12/10/2024,12/10/2024 11:52,card,ANON-0000-0000-0507,35.76,Latte,machine-1
12/10/2024,12/10/2024 11:53,card,ANON-0000-0000-0750,30.86,Americano with Milk,machine-1
12/10/2024,12/10/2024 13:18,card,ANON-0000-0000-0751,35.76,Cappuccino,machine-1
12/10/2024,12/10/2024 20:10,card,ANON-0000-0000-0507,35.76,Latte,machine-1
13/10/2024,13/10/2024 09:54,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
13/10/2024,13/10/2024 12:20,card,ANON-0000-0000-0752,30.86,Americano with Milk,machine-1
13/10/2024,13/10/2024 13:32,card,ANON-0000-0000-0650,25.96,Cortado,machine-1
13/10/2024,13/10/2024 13:33,card,ANON-0000-0000-0650,21.06,Espresso,machine-1
13/10/2024,13/10/2024 13:34,card,ANON-0000-0000-0650,25.96,Cortado,machine-1
13/10/2024,13/10/2024 17:53,card,ANON-0000-0000-0507,35.76,Latte,machine-1
13/10/2024,13/10/2024 17:54,card,ANON-0000-0000-0507,35.76,Latte,machine-1
13/10/2024,13/10/2024 18:22,card,ANON-0000-0000-0753,35.76,Cappuccino,machine-1
13/10/2024,13/10/2024 20:43,card,ANON-0000-0000-0257,35.76,Cappuccino,machine-1
14/10/2024,14/10/2024 08:26,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
14/10/2024,14/10/2024 09:49,card,ANON-0000-0000-0754,35.76,Cocoa,machine-1
14/10/2024,14/10/2024 10:27,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
14/10/2024,14/10/2024 10:38,card,ANON-0000-0000-0440,35.76,Latte,machine-1
14/10/2024,14/10/2024 10:39,card,ANON-0000-0000-0440,35.76,Latte,machine-1
14/10/2024,14/10/2024 11:23,card,ANON-0000-0000-0755,35.76,Cappuccino,machine-1
14/10/2024,14/10/2024 11:25,card,ANON-0000-0000-0225,25.96,Americano,machine-1
14/10/2024,14/10/2024 11:26,card,ANON-0000-0000-0225,25.96,Americano,machine-1
14/10/2024,14/10/2024 14:36,card,ANON-0000-0000-0756,35.76,Latte,machine-1
14/10/2024,14/10/2024 14:49,card,ANON-0000-0000-0507,35.76,Latte,machine-1
14/10/2024,14/10/2024 16:37,card,ANON-0000-0000-0757,25.96,Americano,machine-1
14/10/2024,14/10/2024 18:19,card,ANON-0000-0000-0758,35.76,Latte,machine-1
14/10/2024,14/10/2024 18:20,card,ANON-0000-0000-0758,35.76,Cappuccino,machine-1
14/10/2024,14/10/2024 22:08,card,ANON-0000-0000-0759,35.76,Latte,machine-1
14/10/2024,14/10/2024 22:10,card,ANON-0000-0000-0760,35.76,Latte,machine-1
14/10/2024,14/10/2024 22:21,card,ANON-0000-0000-0510,35.76,Latte,machine-1
15/10/2024,15/10/2024 08:14,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
15/10/2024,15/10/2024 08:34,card,ANON-0000-0000-0761,21.06,Espresso,machine-1
15/10/2024,15/10/2024 11:13,card,ANON-0000-0000-0762,35.76,Hot Chocolate,machine-1
15/10/2024,15/10/2024 11:15,card,ANON-0000-0000-0736,35.76,Latte,machine-1
15/10/2024,15/10/2024 11:16,card,ANON-0000-0000-0736,35.76,Hot Chocolate,machine-1
15/10/2024,15/10/2024 13:00,card,ANON-0000-0000-0763,35.76,Latte,machine-1
15/10/2024,15/10/2024 13:15,card,ANON-0000-0000-0764,30.86,Americano with Milk,machine-1
15/10/2024,15/10/2024 15:32,card,ANON-0000-0000-0683,35.76,Latte,machine-1
15/10/2024,15/10/2024 15:54,card,ANON-0000-0000-0765,25.96,Americano,machine-1
15/10/2024,15/10/2024 15:55,card,ANON-0000-0000-0765,21.06,Espresso,machine-1
15/10/2024,15/10/2024 17:04,card,ANON-0000-0000-0766,35.76,Hot Chocolate,machine-1
15/10/2024,15/10/2024 19:22,card,ANON-0000-0000-0767,25.96,Americano,machine-1
15/10/2024,15/10/2024 19:23,card,ANON-0000-0000-0767,35.76,Cocoa,machine-1
15/10/2024,15/10/2024 20:11,card,ANON-0000-0000-0507,35.76,Latte,machine-1
15/10/2024,15/10/2024 20:12,card,ANON-0000-0000-0507,35.76,Latte,machine-1
15/10/2024,15/10/2024 21:18,card,ANON-0000-0000-0040,35.76,Hot Chocolate,machine-1
15/10/2024,15/10/2024 21:35,card,ANON-0000-0000-0040,35.76,Hot Chocolate,machine-1
15/10/2024,15/10/2024 22:15,card,ANON-0000-0000-0690,35.76,Latte,machine-1
16/10/2024,16/10/2024 08:21,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
16/10/2024,16/10/2024 08:36,card,ANON-0000-0000-0696,35.76,Hot Chocolate,machine-1
16/10/2024,16/10/2024 09:25,card,ANON-0000-0000-0570,35.76,Latte,machine-1
16/10/2024,16/10/2024 10:15,card,ANON-0000-0000-0571,30.86,Americano with Milk,machine-1
16/10/2024,16/10/2024 10:16,card,ANON-0000-0000-0571,30.86,Americano with Milk,machine-1
16/10/2024,16/10/2024 10:45,card,ANON-0000-0000-0333,30.86,Americano with Milk,machine-1
16/10/2024,16/10/2024 11:49,card,ANON-0000-0000-0768,25.96,Americano,machine-1
16/10/2024,16/10/2024 12:29,card,ANON-0000-0000-0769,30.86,Americano with Milk,machine-1
16/10/2024,16/10/2024 13:20,card,ANON-0000-0000-0764,25.96,Americano,machine-1
16/10/2024,16/10/2024 16:45,card,ANON-0000-0000-0770,35.76,Latte,machine-1
16/10/2024,16/10/2024 17:43,card,ANON-0000-0000-0510,30.86,Americano with Milk,machine-1
16/10/2024,16/10/2024 19:37,card,ANON-0000-0000-0771,30.86,Americano with Milk,machine-1
16/10/2024,16/10/2024 19:38,card,ANON-0000-0000-0771,30.86,Americano with Milk,machine-1
16/10/2024,16/10/2024 21:20,card,ANON-0000-0000-0772,35.76,Hot Chocolate,machine-1
17/10/2024,17/10/2024 07:47,card,ANON-0000-0000-0696,35.76,Latte,machine-1
17/10/2024,17/10/2024 07:58,card,ANON-0000-0000-0570,35.76,Latte,machine-1
17/10/2024,17/10/2024 09:24,card,ANON-0000-0000-0773,30.86,Americano with Milk,machine-1
17/10/2024,17/10/2024 10:26,card,ANON-0000-0000-0510,35.76,Latte,machine-1
17/10/2024,17/10/2024 10:44,card,ANON-0000-0000-0313,35.76,Hot Chocolate,machine-1
17/10/2024,17/10/2024 11:59,card,ANON-0000-0000-0774,30.86,Americano with Milk,machine-1
17/10/2024,17/10/2024 13:57,card,ANON-0000-0000-0775,35.76,Latte,machine-1
17/10/2024,17/10/2024 14:34,card,ANON-0000-0000-0776,25.96,Americano,machine-1
17/10/2024,17/10/2024 16:37,card,ANON-0000-0000-0702,35.76,Hot Chocolate,machine-1
17/10/2024,17/10/2024 16:38,card,ANON-0000-0000-0702,35.76,Hot Chocolate,machine-1
17/10/2024,17/10/2024 16:39,card,ANON-0000-0000-0702,35.76,Latte,machine-1
17/10/2024,17/10/2024 16:48,card,ANON-0000-0000-0777,35.76,Hot Chocolate,machine-1
17/10/2024,17/10/2024 16:49,card,ANON-0000-0000-0777,35.76,Hot Chocolate,machine-1
17/10/2024,17/10/2024 17:08,card,ANON-0000-0000-0258,35.76,Cappuccino,machine-1
17/10/2024,17/10/2024 17:09,card,ANON-0000-0000-0258,35.76,Hot Chocolate,machine-1
17/10/2024,17/10/2024 19:43,card,ANON-0000-0000-0507,35.76,Latte,machine-1
17/10/2024,17/10/2024 20:11,card,ANON-0000-0000-0778,30.86,Americano with Milk,machine-1
17/10/2024,17/10/2024 21:46,card,ANON-0000-0000-0779,35.76,Latte,machine-1
17/10/2024,17/10/2024 21:47,card,ANON-0000-0000-0779,35.76,Latte,machine-1
17/10/2024,17/10/2024 21:48,card,ANON-0000-0000-0779,35.76,Latte,machine-1
17/10/2024,17/10/2024 21:49,card,ANON-0000-0000-0779,35.76,Hot Chocolate,machine-1
18/10/2024,18/10/2024 08:41,card,ANON-0000-0000-0012,35.76,Cocoa,machine-1
18/10/2024,18/10/2024 08:42,card,ANON-0000-0000-0054,35.76,Cocoa,machine-1
18/10/2024,18/10/2024 09:32,card,ANON-0000-0000-0003,35.76,Cocoa,machine-1
18/10/2024,18/10/2024 09:34,card,ANON-0000-0000-0003,35.76,Cocoa,machine-1
18/10/2024,18/10/2024 09:55,card,ANON-0000-0000-0780,35.76,Cappuccino,machine-1
18/10/2024,18/10/2024 11:54,card,ANON-0000-0000-0780,35.76,Cappuccino,machine-1
18/10/2024,18/10/2024 14:51,card,ANON-0000-0000-0781,35.76,Latte,machine-1
18/10/2024,18/10/2024 14:52,card,ANON-0000-0000-0781,35.76,Cappuccino,machine-1
18/10/2024,18/10/2024 15:39,card,ANON-0000-0000-0683,25.96,Americano,machine-1
18/10/2024,18/10/2024 16:09,card,ANON-0000-0000-0782,35.76,Latte,machine-1
18/10/2024,18/10/2024 17:45,card,ANON-0000-0000-0783,35.76,Hot Chocolate,machine-1
18/10/2024,18/10/2024 21:14,card,ANON-0000-0000-0012,35.76,Cocoa,machine-1
18/10/2024,18/10/2024 21:15,card,ANON-0000-0000-0012,35.76,Cocoa,machine-1
18/10/2024,18/10/2024 21:52,card,ANON-0000-0000-0784,30.86,Americano with Milk,machine-1
18/10/2024,18/10/2024 22:03,card,ANON-0000-0000-0690,35.76,Latte,machine-1
19/10/2024,19/10/2024 08:34,card,ANON-0000-0000-0785,30.86,Americano with Milk,machine-1
19/10/2024,19/10/2024 13:22,card,ANON-0000-0000-0019,35.76,Latte,machine-1
19/10/2024,19/10/2024 14:10,card,ANON-0000-0000-0355,35.76,Cappuccino,machine-1
19/10/2024,19/10/2024 15:56,card,ANON-0000-0000-0507,35.76,Hot Chocolate,machine-1
19/10/2024,19/10/2024 15:59,card,ANON-0000-0000-0507,35.76,Latte,machine-1
19/10/2024,19/10/2024 16:02,card,ANON-0000-0000-0494,35.76,Latte,machine-1
19/10/2024,19/10/2024 16:17,card,ANON-0000-0000-0696,35.76,Latte,machine-1
19/10/2024,19/10/2024 21:46,card,ANON-0000-0000-0690,35.76,Cocoa,machine-1
19/10/2024,19/10/2024 22:46,card,ANON-0000-0000-0786,35.76,Cappuccino,machine-1
20/10/2024,20/10/2024 08:40,card,ANON-0000-0000-0570,35.76,Latte,machine-1
20/10/2024,20/10/2024 08:41,card,ANON-0000-0000-0570,35.76,Cocoa,machine-1
20/10/2024,20/10/2024 11:16,card,ANON-0000-0000-0787,35.76,Latte,machine-1
20/10/2024,20/10/2024 14:28,card,ANON-0000-0000-0650,35.76,Hot Chocolate,machine-1
20/10/2024,20/10/2024 14:29,card,ANON-0000-0000-0650,25.96,Cortado,machine-1
20/10/2024,20/10/2024 15:52,card,ANON-0000-0000-0455,30.86,Americano with Milk,machine-1
20/10/2024,20/10/2024 16:45,card,ANON-0000-0000-0788,35.76,Latte,machine-1
20/10/2024,20/10/2024 16:46,card,ANON-0000-0000-0788,35.76,Latte,machine-1
20/10/2024,20/10/2024 17:27,card,ANON-0000-0000-0507,35.76,Latte,machine-1
20/10/2024,20/10/2024 18:34,card,ANON-0000-0000-0012,35.76,Cocoa,machine-1
20/10/2024,20/10/2024 18:35,card,ANON-0000-0000-0012,35.76,Cocoa,machine-1
20/10/2024,20/10/2024 21:14,card,ANON-0000-0000-0789,35.76,Hot Chocolate,machine-1
20/10/2024,20/10/2024 21:15,card,ANON-0000-0000-0790,25.96,Cortado,machine-1
20/10/2024,20/10/2024 21:17,card,ANON-0000-0000-0791,35.76,Cocoa,machine-1
20/10/2024,20/10/2024 21:25,card,ANON-0000-0000-0792,35.76,Latte,machine-1
20/10/2024,20/10/2024 22:17,card,ANON-0000-0000-0550,35.76,Cappuccino,machine-1
21/10/2024,21/10/2024 07:48,card,ANON-0000-0000-0696,35.76,Latte,machine-1
21/10/2024,21/10/2024 08:19,card,ANON-0000-0000-0097,35.76,Latte,machine-1
21/10/2024,21/10/2024 09:04,card,ANON-0000-0000-0385,30.86,Americano with Milk,machine-1
21/10/2024,21/10/2024 09:34,card,ANON-0000-0000-0793,35.76,Latte,machine-1
21/10/2024,21/10/2024 10:25,card,ANON-0000-0000-0700,25.96,Americano,machine-1
21/10/2024,21/10/2024 10:41,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
21/10/2024,21/10/2024 10:42,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
21/10/2024,21/10/2024 11:27,card,ANON-0000-0000-0274,21.06,Espresso,machine-1
21/10/2024,21/10/2024 12:40,card,ANON-0000-0000-0751,35.76,Cappuccino,machine-1
21/10/2024,21/10/2024 14:42,card,ANON-0000-0000-0794,35.76,Latte,machine-1
21/10/2024,21/10/2024 14:43,card,ANON-0000-0000-0726,35.76,Latte,machine-1
21/10/2024,21/10/2024 15:27,card,ANON-0000-0000-0795,30.86,Americano with Milk,machine-1
21/10/2024,21/10/2024 15:39,card,ANON-0000-0000-0796,25.96,Cortado,machine-1
21/10/2024,21/10/2024 16:42,card,ANON-0000-0000-0225,35.76,Cocoa,machine-1
21/10/2024,21/10/2024 16:55,card,ANON-0000-0000-0797,35.76,Latte,machine-1
21/10/2024,21/10/2024 19:21,card,ANON-0000-0000-0798,35.76,Hot Chocolate,machine-1
21/10/2024,21/10/2024 21:05,card,ANON-0000-0000-0799,35.76,Latte,machine-1
21/10/2024,21/10/2024 22:30,card,ANON-0000-0000-0789,35.76,Cocoa,machine-1
21/10/2024,21/10/2024 22:31,card,ANON-0000-0000-0791,35.76,Hot Chocolate,machine-1
22/10/2024,22/10/2024 07:33,card,ANON-0000-0000-0696,35.76,Latte,machine-1
22/10/2024,22/10/2024 07:34,card,ANON-0000-0000-0696,35.76,Cappuccino,machine-1
22/10/2024,22/10/2024 08:25,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
22/10/2024,22/10/2024 09:17,card,ANON-0000-0000-0800,25.96,Cortado,machine-1
22/10/2024,22/10/2024 10:51,card,ANON-0000-0000-0402,21.06,Espresso,machine-1
22/10/2024,22/10/2024 10:52,card,ANON-0000-0000-0402,25.96,Cortado,machine-1
22/10/2024,22/10/2024 18:07,card,ANON-0000-0000-0801,25.96,Americano,machine-1
22/10/2024,22/10/2024 19:46,card,ANON-0000-0000-0507,35.76,Hot Chocolate,machine-1
22/10/2024,22/10/2024 19:47,card,ANON-0000-0000-0507,35.76,Latte,machine-1
23/10/2024,23/10/2024 07:58,card,ANON-0000-0000-0696,35.76,Latte,machine-1
23/10/2024,23/10/2024 08:45,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
23/10/2024,23/10/2024 10:24,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
23/10/2024,23/10/2024 12:31,card,ANON-0000-0000-0802,30.86,Americano with Milk,machine-1
23/10/2024,23/10/2024 16:20,card,ANON-0000-0000-0803,30.86,Americano with Milk,machine-1
23/10/2024,23/10/2024 16:21,card,ANON-0000-0000-0803,30.86,Americano with Milk,machine-1
23/10/2024,23/10/2024 16:42,card,ANON-0000-0000-0804,35.76,Cappuccino,machine-1
23/10/2024,23/10/2024 17:02,card,ANON-0000-0000-0805,21.06,Espresso,machine-1
23/10/2024,23/10/2024 18:58,card,ANON-0000-0000-0040,35.76,Cocoa,machine-1
23/10/2024,23/10/2024 19:00,card,ANON-0000-0000-0040,35.76,Cappuccino,machine-1
23/10/2024,23/10/2024 21:57,card,ANON-0000-0000-0518,30.86,Americano with Milk,machine-1
23/10/2024,23/10/2024 21:58,card,ANON-0000-0000-0806,35.76,Hot Chocolate,machine-1
23/10/2024,23/10/2024 22:23,card,ANON-0000-0000-0807,35.76,Latte,machine-1
24/10/2024,24/10/2024 12:07,card,ANON-0000-0000-0808,25.96,Americano,machine-1
24/10/2024,24/10/2024 13:24,card,ANON-0000-0000-0809,35.76,Cappuccino,machine-1
24/10/2024,24/10/2024 14:09,card,ANON-0000-0000-0804,35.76,Cappuccino,machine-1
24/10/2024,24/10/2024 14:49,card,ANON-0000-0000-0810,35.76,Hot Chocolate,machine-1
24/10/2024,24/10/2024 14:49,card,ANON-0000-0000-0810,35.76,Latte,machine-1
